"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000177628.16",1221.37910306224,-0.464804691058877,0.118496353501819,-3.92252316061138,8.76264669831545e-05,0.000855903675151546
"ENSG00000160767.23",120.274591812032,0.0820436679991812,0.289955166950819,0.282952943594542,0.77721290903412,0.866137344048649
"ENSG00000116521.11",563.93275028061,0.0359637043724334,0.112538178094297,0.31956892302183,0.749295135750928,0.84691031582048
"ENSG00000176444.19",382.641385699258,0.189969690184498,0.0797955025768882,2.38070673220524,0.0172794622910367,0.0574547051829359
"ENSG00000143630.10",25.3587694894619,-0.287915045596174,0.300285150674472,-0.95880547189725,0.337656752104888,0.506997839060745
"ENSG00000160752.15",687.151381229441,-0.783472997926701,0.157394337640454,-4.97777118079328,6.4320630487596e-07,1.58701941747981e-05
"ENSG00000225855.7",132.829055961649,-0.480327530483049,0.236440428463539,-2.03149492497692,0.0422048138392377,0.112055997956643
"ENSG00000160753.17",178.826384064487,0.32024395918918,0.179920077894801,1.7799234134193,0.0750884953705301,0.171796282736432
"ENSG00000116539.14",2208.34731703664,0.355065854538009,0.0987440404295824,3.59582059831973,0.000323370604876923,0.00245826384944474
"ENSG00000227773.1",4.49601599292185,0.288167885170498,0.470516325889682,0.612450342983555,0.540239842539416,0.689810124046084
"ENSG00000237872.4",13.9092172252068,0.382046177909599,0.26659190233716,1.43307495299097,0.151836418468719,0.287292488922226
"ENSG00000235919.5",21.1391224031011,1.1580507590213,0.257119521010239,4.50393946936136,6.67052134974253e-06,0.000107713877409606
"ENSG00000125459.18",45.9172128335679,0.123364192343071,0.177369318724227,0.695521599961024,0.486728479524643,0.644769303764272
"ENSG00000271267.1",7.89253498092266,1.09915303020049,0.404968479579601,2.71416933817052,0.0066442193291637,0.0274284944679212
"ENSG00000225082.2",3.23179701666383,1.87925280453461,0.773093936626005,2.43082077804954,0.0150646642393689,0.0516908158616546
"ENSG00000223503.1",5.82776348601019,2.70995221028259,0.608719190027069,4.45189219377507,8.51168991075913e-06,0.000130253318118514
"ENSG00000246203.2",8.88802149888266,1.90140075888698,0.609264576415771,3.12081291525709,0.00180352572802873,0.00980162660775834
"ENSG00000287839.2",9.10384855545456,0.464532974941773,0.374774712770848,1.23949924878151,0.215160666793864,0.369197356357741
"ENSG00000163374.20",460.83722307561,0.383608842223266,0.12130782591159,3.16227612967725,0.00156541048610176,0.00875328576016551
"ENSG00000132676.16",602.713223633963,0.0590289794096246,0.064498944272339,0.915192955102983,0.360090342384622,0.528513975692855
"ENSG00000203761.5",18.4724126334245,0.216804929985839,0.233206608517392,0.929668894737477,0.352542544307433,0.521065525784374
"ENSG00000116580.20",717.365238404056,0.270186301411456,0.0581556560982935,4.64591614192766,3.38570525157571e-06,6.13503972549923e-05
"ENSG00000234937.1",13.5057052909142,0.0955565248440702,0.268969514448789,0.355268979236916,0.722388092602637,0.828195833433797
"ENSG00000132718.9",394.177278205178,-0.495161197108542,0.249941937934547,-1.98110489660287,0.0475795112886044,0.122524321852574
"ENSG00000143622.12",1102.79120604237,-0.635660637201349,0.132613765959001,-4.79332317127523,1.64041051635159e-06,3.41672665823041e-05
"ENSG00000132680.11",422.251387821833,0.272471816161819,0.12279352575622,2.21894285129294,0.0264906127415843,0.0793026825084588
"ENSG00000207475.1",5.2381415635649,-0.812769554069343,0.445415632054475,-1.82474411668143,0.0680396524647396,0.159434825443781
"ENSG00000173080.6",40.1958898976718,0.244119738638488,0.258700554157621,0.94363825169756,0.345354538090257,0.514398652334241
"ENSG00000116584.22",2253.68319849401,-0.0964296636432279,0.103409000406676,-0.932507453548527,0.351074336510621,0.519691649978088
"ENSG00000273002.1",63.4853655765881,0.85901576399118,0.185416953582729,4.63288683905545,3.60601668869425e-06,6.48333701795886e-05
"ENSG00000163479.14",887.421693918584,-0.396801234720149,0.156143806790704,-2.54125503198487,0.0110455317946241,0.0404321370081374
"ENSG00000160803.8",212.122244133565,-0.349697692661005,0.147906331238923,-2.36431861795094,0.0180632701075121,0.0594079612056693
"ENSG00000116586.12",258.024865020556,-0.0689997318121237,0.105627034465011,-0.653239316635174,0.513602007098286,0.668052569959475
"ENSG00000160789.24",2128.20142711128,-0.370078144519137,0.231552407326979,-1.59824788172702,0.109987821380558,0.227574316378125
"ENSG00000196189.14",3172.59120732749,0.0663953114143632,0.136636941265872,0.485925041934081,0.62702031273127,0.759593866767789
"ENSG00000160785.14",567.076810830474,0.336991180702497,0.0902965171691857,3.73205070657473,0.000189927256617365,0.00160196158038838
"ENSG00000160783.19",106.700633485638,-0.290841326603487,0.117000055976347,-2.48582211501065,0.0129252555244196,0.0458985697793511
"ENSG00000160781.17",35.5844715265635,0.842071017530071,0.332251026325241,2.53444218620943,0.0112626510098654,0.0410244186758227
"ENSG00000198952.8",1834.87476460077,-0.224378707388675,0.105579565155666,-2.12520961852657,0.0335691258091202,0.09456001987957
"ENSG00000163472.19",80.7944472048703,0.340116679089595,0.150530107182924,2.25945948923219,0.0238548175200662,0.0733810001472438
"ENSG00000198715.13",985.661626109322,-0.521666410449199,0.123732519607612,-4.2160816905979,2.4858374291719e-05,0.000313995742422042
"ENSG00000163468.15",1451.04118104306,-0.259655046826595,0.117527583066163,-2.20931155097795,0.0271529783101879,0.0808052088835428
"ENSG00000125462.20",80.4241204729869,2.34064412232787,0.36501372814153,6.41248244071606,1.43168920305263e-10,1.21348808124861e-08
"ENSG00000116604.19",561.860265407728,0.343155700575156,0.106953229622378,3.20846506259554,0.00133445521285093,0.00773842416924387
"ENSG00000183856.11",17.4565797964809,0.779074474199232,0.613102872907077,1.27070759023716,0.203832694311924,0.354534695542459
"ENSG00000163382.13",275.840841062974,-0.183472627065412,0.0957270243362913,-1.91662310969646,0.05528582992787,0.137082453048615
"ENSG00000132692.19",9.95558315743771,1.75151497926244,0.803212515885507,2.180637060083,0.0292102717297986,0.0853497260083013
"ENSG00000132688.11",7.25763782968667,2.35974669529429,1.79582605171986,1.31401740888789,NA,NA
"ENSG00000143320.9",10.612783567227,3.74658631660247,1.22940853569654,3.0474705582549,0.00230776131970172,0.0118709367265112
"ENSG00000143319.17",295.15463600145,0.0756285749200291,0.0941979095575128,0.802868930693774,0.422050495515779,0.586554717566635
"ENSG00000143303.12",174.986353955763,0.206110590293783,0.0848918802909275,2.42791877842067,0.0151857436859269,0.0520374840564287
"ENSG00000143314.12",154.637022216325,-0.371603112178474,0.142413611486704,-2.60932300149672,0.00907215649717056,0.0347715765633525
"ENSG00000143321.19",2693.75077554197,-0.348349286375667,0.134471030446417,-2.59051548292013,0.00958323105827852,0.0362913879303938
"ENSG00000143294.15",256.565442311965,-0.0210835937514202,0.118773376475127,-0.177511108778114,0.85910694025304,0.918807023906483
